Proxy,Protocol,Country,Country Code,Flag,Fraud Score,Risk,VPN,ISP,Latency (ms),Iran Reachable,Iran Latency (ms),Iran Nodes OK
49.151.187.171:8082,HTTP,Philippines,PH,🇵🇭,3,low,No,Philippine Long Distance Telephone Co.,1992,Not Checked,,
49.149.113.241:8082,HTTP,Philippines,PH,🇵🇭,3,low,No,Philippine Long Distance Telephone Co.,4705,Not Checked,,
112.207.169.40:8082,HTTP,Philippines,PH,🇵🇭,3,low,No,Philippine Long Distance Telephone Co.,4006,Not Checked,,
49.149.116.6:8081,HTTP,Philippines,PH,🇵🇭,3,low,No,Philippine Long Distance Telephone Co.,6954,Not Checked,,
180.191.153.87:5050,HTTP,Philippines,PH,🇵🇭,3,low,No,Globe Telecom,9907,Not Checked,,
49.146.155.183:8082,HTTP,Philippines,PH,🇵🇭,3,low,No,Philippine Long Distance Telephone Co.,7797,Not Checked,,
180.191.23.171:8081,HTTP,Philippines,PH,🇵🇭,3,low,No,Globe Telecom,12191,Not Checked,,
49.150.252.231:5050,HTTP,Philippines,PH,🇵🇭,3,low,No,Philippine Long Distance Telephone Co.,6068,Not Checked,,
180.190.187.41:5050,HTTP,Philippines,PH,🇵🇭,3,low,No,Globe Telecom,16730,Not Checked,,
112.201.178.178:8082,HTTP,Philippines,PH,🇵🇭,3,low,No,Philippine Long Distance Telephone Co.,7955,Not Checked,,
124.105.40.93:8181,HTTP,Philippines,PH,🇵🇭,3,low,No,Philippine Long Distance Telephone Co.,8185,Not Checked,,
49.145.123.204:8080,HTTP,Philippines,PH,🇵🇭,3,low,No,Philippine Long Distance Telephone Co.,2164,Not Checked,,
49.147.109.196:8082,HTTP,Philippines,PH,🇵🇭,3,low,No,Philippine Long Distance Telephone Co.,5378,Not Checked,,
112.209.34.97:8082,HTTP,Philippines,PH,🇵🇭,3,low,No,Philippine Long Distance Telephone Co.,2510,Not Checked,,
112.201.179.242:5050,HTTP,Philippines,PH,🇵🇭,3,low,No,Philippine Long Distance Telephone Co.,12848,Not Checked,,
112.209.7.33:8082,HTTP,Philippines,PH,🇵🇭,3,low,No,Philippine Long Distance Telephone Co.,19323,Not Checked,,
180.190.241.124:8082,HTTP,Philippines,PH,🇵🇭,3,low,No,Globe Telecom,7106,Not Checked,,
49.145.189.114:8081,HTTP,Philippines,PH,🇵🇭,3,low,No,Philippine Long Distance Telephone Co.,8567,Not Checked,,
49.151.78.142:8080,HTTP,Philippines,PH,🇵🇭,3,low,No,Philippine Long Distance Telephone Co.,2983,Not Checked,,
122.52.234.54:8081,HTTP,Philippines,PH,🇵🇭,3,low,No,Philippine Long Distance Telephone Co.,17073,Not Checked,,
112.198.134.143:8081,HTTP,Philippines,PH,🇵🇭,3,low,No,Globe Telecom,16348,Not Checked,,
180.191.23.171:8081,HTTP,Philippines,PH,🇵🇭,3,low,No,Globe Telecom,7180,Not Checked,,
180.191.152.7:8082,HTTP,Philippines,PH,🇵🇭,3,low,No,Globe Telecom,3383,Not Checked,,
222.127.53.72:8082,HTTP,Philippines,PH,🇵🇭,4,low,No,INNOVE,5438,Not Checked,,
124.6.141.83:8082,HTTP,Philippines,PH,🇵🇭,8,low,No,Globe Telecom,9998,Not Checked,,
203.177.217.222:8082,HTTP,Philippines,PH,🇵🇭,8,low,No,Globe Telecom,2263,Not Checked,,
124.106.88.13:5002,HTTP,Philippines,PH,🇵🇭,9,low,No,Philippine Long Distance Telephone Co.,8296,Not Checked,,
165.101.102.27:8083,HTTP,Philippines,PH,🇵🇭,100,very_high,No,iRateNet Solutions,18397,Not Checked,,
